user_id,user_journey
466454,Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Career track certificate-Career tracks-Career tracks Log in Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Pricing Homepage-Career track certificate-Career track certificate-Career track certificate Career track certificate-Career track certificate Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate Homepage-Log in-Log in-Homepage-Homepage-Homepage-Log in-Log in Checkout Log in-Log in Log in-Log in Coupon
466456,Homepage-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Upcoming courses-Upcoming courses-Courses-Courses-Sign up-Sign up Checkout Checkout
466464,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Pricing-Career track certificate-Career track certificate-Homepage-Homepage-Homepage-Sign up Coupon
466468,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up Coupon
466492,Coupon Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Log in Checkout
466496,Coupon
466499,Homepage-Career tracks-Career tracks-Sign up Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Homepage-Homepage-Homepage-Homepage Homepage-Career tracks-Career tracks Coupon
466502,Coupon
466505,Homepage Pricing Homepage Career tracks-Career tracks Coupon
466507,Homepage-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Upcoming courses-Upcoming courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Resources center-Resources center-Pricing-Pricing-Homepage Coupon
466508,Coupon Coupon Coupon
466514,Coupon
466515,Other-Pricing-Pricing-Pricing-Pricing-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Upcoming courses-Resources center-Resources center-Instructors Pricing Checkout Pricing Checkout Pricing Checkout
466516,Log in Log in-Log in Log in-Sign up-Sign up-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Other Log in-Log in Other-About us-About us-Other Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Coupon
466517,Coupon
466525,Coupon
466527,Homepage-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Course certificate-Resources center-Resources center-Career tracks-Career tracks Homepage-Career tracks-Career tracks Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Career tracks-Courses-Courses-Courses Coupon Coupon
466529,Coupon
466537,Homepage Courses Homepage Courses Homepage Pricing Homepage-Sign up Homepage Pricing Homepage-Career tracks-Career tracks-Sign up-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Career tracks-Career tracks-Upcoming courses Coupon Coupon
466544,Coupon
466560,Sign up-Sign up Log in Checkout
466577,Coupon Homepage-Sign up-Sign up Checkout
466591,Homepage-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses Pricing-Sign up Homepage Pricing Homepage Pricing Homepage Other Pricing Homepage Courses Other Log in Other Homepage-Log in-Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Resources center-Resources center Sign up-Sign up Checkout Other-About us-About us-Other Homepage-Career track certificate Homepage-Resources center-Resources center-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Course certificate-Course certificate-Career tracks-Career tracks Checkout
466593,Coupon
466596,Homepage-Career tracks-Career tracks-Pricing-Pricing-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
466600,Homepage Courses Coupon
466603,Homepage-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in Log in-Log in Homepage-Log in-Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in-Homepage-Log in Homepage-Log in-Log in Homepage-Log in-Log in Resources center-Other Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Log in-Log in Log in-Log in Log in-Log in Log in-Log in Homepage-Log in-Log in Log in-Log in Homepage-Log in-Log in Homepage-Log in-Log in Coupon
466606,Homepage Pricing Checkout Checkout Checkout
466614,Homepage-Career tracks-Homepage-Homepage-Homepage-Resources center-Resources center Coupon Checkout Checkout
466616,Homepage-Sign up-Homepage-Sign up-Sign up Checkout
466619,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
466620,Homepage-Log in Coupon
466622,Coupon
466643,Career tracks-Career tracks Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career track certificate-Pricing-Pricing-Checkout Homepage Pricing Checkout Homepage-Pricing-Pricing-Checkout-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Course certificate-Course certificate-Upcoming courses-Upcoming courses-Career tracks-Career tracks-Courses-Courses-Courses Homepage-Sign up-Sign up Checkout Log in Checkout
466653,Coupon
466654,Homepage-Sign up-Sign up Other Coupon Coupon
466669,Courses-Courses-Courses-Sign up-Sign up-Log in Checkout Log in-Log in Log in-Log in Checkout Log in-Log in Log in-Log in Log in-Log in Log in-Log in Checkout Log in-Log in Homepage-Sign up-Sign up Log in-Log in Log in-Log in Checkout Checkout
466671,Homepage-Sign up-Sign up Checkout
466682,Coupon
466688,Homepage-Courses-Courses-Courses-Courses-Career tracks-Career tracks-Sign up Career tracks-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout Coupon
466707,Coupon
466717,Coupon
466719,Coupon
466733,Homepage-Pricing-Pricing-Pricing-Pricing-Pricing-Pricing-Resources center-Resources center-Other-Other-Log in Log in-Log in Log in-Log in Checkout Checkout
466756,Coupon Log in Log in-Log in Checkout Log in-Log in Checkout Other Coupon
466760,Coupon
466765,Pricing-Course certificate-Course certificate Coupon Homepage-Log in Other Coupon Coupon
